2078;303,0.30005,145,0.66577,124,1.04295,67,1.45527,51,1.88219,28,2.33594,24,2.79499,23,3.25469,20,3.72112,19,4.18871,15,4.66542,10,5.1535,8,5.64711,3,6.16008,2,6.67793,1,7.20021,0,7.72784,4966,8.25014,2450,8.29863,1835,8.3814,945,8.55163,469,8.80289,277,9.11227,257,9.42914,48,9.86082
1958;585,0.22827,461,0.48151,434,0.74361,360,1.02594,309,1.32361,170,1.67652,82,2.07845,51,2.50533,28,2.95907,24,3.41812,23,3.87783,20,4.34425,19,4.81184,15,5.28856,10,5.77663,8,6.27025,3,6.78322,2,7.30106,1,7.82334,0,8.35097,4966,8.87327,2450,8.92176,1835,9.00453,945,9.17477,469,9.42603,277,9.73541
716;680,0.41374,429,0.67803,393,0.95129,268,1.26301,197,1.60155,167,1.95613,143,2.32296,132,2.69531,85,3.09558,54,3.51898,49,3.94934,48,4.38122,39,4.82173,4,5.33217,3,5.84524,2,6.36309,1,6.88537,0,7.413,4966,7.9353,2450,7.98379,1835,8.06656,945,8.23679,469,8.48805,277,8.79743,257,9.1143,40,9.55294,35,9.99896
4712;1711,0.09218,1406,0.21026,1315,0.33851,63,0.75308,39,1.19356,4,1.704,3,2.21707,2,2.73492,1,3.25719,0,3.78482,4966,4.30713,2450,4.35562,1835,4.43839,945,4.60862,469,4.85988,277,5.16926,257,5.48613,48,5.9178,35,6.3638,34,6.8105,32,7.25824,10,7.74623,8,8.23985,4972,8.73077,1524,8.83764,1459,8.95039,688,9.15907,610,9.38064,466,9.63272,236,9.95748
3220;2548,0.04409,502,0.28784,459,0.54181,384,0.81768,97,1.21189,60,1.62911,53,2.05338,16,2.52695,7,3.02426,5,3.52839,4,4.03912,3,4.55219,2,5.07004,1,5.59232,0,6.11995,4966,6.64225,2450,6.69074,1835,6.77351,945,6.94374,469,7.19501,277,7.50439,257,7.82125,48,8.25293,39,8.69344,4844,9.13236,2603,9.17389,2566,9.21735,1588,9.31921,811,9.50785,734,9.70843,507,9.95168
4716;3341,0.01883,3028,0.04572,1845,0.12762,1675,0.22281,1365,0.34584,1223,0.4832,536,0.71977,392,0.99337,147,1.35783,128,1.73226,82,2.13424,51,2.56112,28,3.01487,24,3.47391,23,3.93362,20,4.40005,19,4.86764,15,5.34435,10,5.83242,8,6.32604,3,6.83901,2,7.35686,1,7.87913,0,8.40676,4966,8.92907,2450,8.97756,1835,9.06032,945,9.23056,469,9.48182,277,9.7912
3602;2483,0.04701,2434,0.09632,2372,0.14882,1508,0.25722,447,0.51481,420,0.78211,260,1.09771,188,1.44097,111,1.8275,59,2.24594,22,2.70768,13,3.18752,11,3.67199,9,4.16289,5,4.667,4,5.17773,3,5.6908,2,6.20865,1,6.73092,0,7.25855,4966,7.78086,2450,7.82935,1835,7.91212,945,8.08235,469,8.33361,277,8.64299,257,8.95986,48,9.39153,39,9.83204
4718;4061,0.00622,1388,0.12649,1236,0.26231,878,0.44124,781,0.63497,451,0.89124,160,1.24943,135,1.61996,55,2.04172,49,2.47205,48,2.90394,39,3.34445,4,3.85488,3,4.36796,2,4.8858,1,5.40808,0,5.93571,4966,6.45801,2450,6.5065,1835,6.58927,945,6.75951,469,7.01077,277,7.32015,257,7.63702,40,8.07565,35,8.52167,34,8.96838,32,9.41611,10,9.90411
2004;1866,0.15167,1282,0.28335,49,0.71284,48,1.14472,39,1.58523,4,2.09567,3,2.60875,2,3.12659,1,3.64887,0,4.1765,4966,4.6988,2450,4.74729,1835,4.83006,945,5.00029,469,5.25156,277,5.56094,257,5.8778,40,6.31644,35,6.76246,34,7.20917,32,7.6569,10,8.1449,8,8.63851,4972,9.12944,1524,9.23631,1459,9.34906,688,9.55774,610,9.77931
967;886,0.17777,299,0.47985,283,0.78664,164,1.1423,136,1.51188,78,1.91547,37,2.35875,35,2.80482,34,3.25152,32,3.69926,10,4.18726,8,4.68087,3,5.19384,2,5.71169,1,6.23396,0,6.76159,4966,7.2839,2450,7.33239,1835,7.41516,945,7.58539,469,7.83665,277,8.14603,257,8.4629,48,8.89457,39,9.33508,4,9.84552
1419;1281,0.31481,1168,0.45759,581,0.68676,436,0.94783,347,1.23269,135,1.60308,55,2.02484,49,2.45517,48,2.88706,39,3.32757,4,3.83801,3,4.35108,2,4.86893,1,5.39121,0,5.91884,4966,6.44114,2450,6.48963,1835,6.5724,945,6.74263,469,6.99389,277,7.30327,257,7.62014,40,8.05878,35,8.5048,34,8.9515,32,9.39924,10,9.88723
3109;2312,0.05543,2198,0.11726,1134,0.26394,724,0.46632,650,0.68117,608,0.9034,291,1.20808,282,1.51535,266,1.82884,160,2.18706,135,2.55758,55,2.97935,49,3.40968,48,3.84156,39,4.28207,4,4.79251,3,5.30558,2,5.82343,1,6.34571,0,6.87334,4966,7.39564,2450,7.44413,1835,7.5269,945,7.69713,469,7.9484,277,8.25777,257,8.57464,40,9.01328,35,9.4593,34,9.906
712;451,0.2563,160,0.61449,135,0.98501,55,1.40677,49,1.8371,48,2.26899,39,2.7095,4,3.21994,3,3.73301,2,4.25086,1,4.77314,0,5.30077,4966,5.82307,2450,5.87156,1835,5.95433,945,6.12456,469,6.37582,277,6.6852,257,7.00207,40,7.44071,35,7.88673,34,8.33343,32,8.78117,10,9.26916,8,9.76278
4835;536,0.23634,392,0.50994,147,0.8744,128,1.24883,82,1.65081,51,2.07769,28,2.53144,24,2.99048,23,3.45019,20,3.91662,19,4.3842,15,4.86092,10,5.34899,8,5.84261,3,6.35558,2,6.87342,1,7.3957,0,7.92333,4966,8.44563,2450,8.49412,1835,8.57689,945,8.74713,469,8.99839,277,9.30777,257,9.62464
3131;1362,0.12348,1258,0.25743,803,0.44734,726,0.6495,636,0.86662,428,1.13112,424,1.39725,60,1.81437,53,2.23864,16,2.71221,7,3.20952,5,3.71365,4,4.22438,3,4.73746,2,5.2553,1,5.77758,0,6.30521,4966,6.82751,2450,6.876,1835,6.95877,945,7.12901,469,7.38027,277,7.68965,257,8.00652,48,8.43819,39,8.8787,4844,9.31763,2603,9.35916,2566,9.40261,1588,9.50447,811,9.69311,734,9.89369
4607;4355,0.00308,4131,0.00833,3900,0.01695,3161,0.03968,3005,0.06726,1984,0.1399,1235,0.27586,1039,0.43351,658,0.64754,623,0.86674,404,1.13747,322,1.42918,201,1.7664,187,2.11022,161,2.46796,115,2.85122,43,3.28711,17,3.75863,9,4.24948,5,4.75359,4,5.26431,3,5.77739,2,6.29523,1,6.81751,0,7.34514,4966,7.86745,2450,7.91594,1835,7.9987,945,8.16894,469,8.4202,277,8.72958,257,9.04645,48,9.47812,39,9.91863
4075;3935,0.00801,2762,0.04406,2131,0.10879,1244,0.24409,1124,0.39196,915,0.56573,411,0.83526,203,1.17185,154,1.53363,147,1.89812,128,2.27255,82,2.67453,51,3.10141,28,3.55515,24,4.0142,23,4.4739,20,4.94033,19,5.40792,15,5.88463,10,6.37271,8,6.86633,3,7.37929,2,7.89714,1,8.41942,0,8.94705,4966,9.46935,2450,9.51784,1835,9.60061,945,9.77084
3664;1372,0.12208,672,0.33374,462,0.5869,266,0.90021,160,1.25842,135,1.62895,55,2.05071,49,2.48104,48,2.91293,39,3.35344,4,3.86388,3,4.37695,2,4.8948,1,5.41707,0,5.9447,4966,6.46701,2450,6.5155,1835,6.59827,945,6.7685,469,7.01976,277,7.32914,257,7.64601,40,8.08465,35,8.53067,34,8.97737,32,9.42511,10,9.9131
237;37,0.44309,35,0.88916,34,1.33587,32,1.7836,10,2.2716,8,2.76522,3,3.27819,2,3.79603,1,4.31831,0,4.84594,4966,5.36824,2450,5.41673,1835,5.4995,945,5.66974,469,5.921,277,6.23038,257,6.54725,48,6.97892,39,7.41943,4,7.92987,4970,8.43405,4345,8.43724,836,8.62198,795,8.81323,633,9.03082,597,9.25569,282,9.56291,266,9.8764
2209;413,0.26898,82,0.67084,51,1.09771,28,1.55146,24,2.0105,23,2.47021,20,2.93664,19,3.40423,15,3.88094,10,4.36902,8,4.86263,3,5.3756,2,5.89345,1,6.41572,0,6.94335,4966,7.46566,2450,7.51415,1835,7.59692,945,7.76715,469,8.01841,277,8.32779,257,8.64466,48,9.07633,39,9.51684
591;545,1.03052,338,1.31817,316,1.61234,301,1.9133,170,2.26624,82,2.66817,51,3.09505,28,3.5488,24,4.00784,23,4.46755,20,4.93398,19,5.40157,15,5.87828,10,6.36635,8,6.85997,3,7.37294,2,7.89079,1,8.41306,0,8.94069,4966,9.463,2450,9.51149,1835,9.59426,945,9.76449
540;506,0.24348,445,0.50218,354,0.78562,236,1.11039,210,1.44509,160,1.80333,135,2.17385,55,2.59561,49,3.02594,48,3.45783,39,3.89834,4,4.40878,3,4.92185,2,5.4397,1,5.96197,0,6.48961,4966,7.01191,2450,7.0604,1835,7.14317,945,7.3134,469,7.56466,277,7.87404,257,8.19091,40,8.62955,35,9.07557,34,9.52227,32,9.97001
1422;1358,0.12385,1355,0.24807,729,0.44968,511,0.69172,424,0.95782,60,1.37494,53,1.79921,16,2.27278,7,2.77009,5,3.27423,4,3.78495,3,4.29803,2,4.81588,1,5.33815,0,5.86578,4966,6.38809,2450,6.43658,1835,6.51934,945,6.68958,469,6.94084,277,7.25022,257,7.56709,48,7.99876,39,8.43927,4844,8.8782,2603,8.91973,2566,8.96318,1588,9.06504,811,9.25368,734,9.45426,507,9.69751,430,9.96146
2469;578,0.30097,343,0.58674,238,0.91086,133,1.28223,89,1.68124,66,2.0938,49,2.5241,48,2.95599,39,3.3965,4,3.90693,3,4.42001,2,4.93785,1,5.46013,0,5.98776,4966,6.51006,2450,6.55855,1835,6.64132,945,6.81156,469,7.06282,277,7.3722,257,7.68907,40,8.1277,35,8.57372,34,9.02043,32,9.46816,10,9.95616
2024;1118,0.14843,1056,0.30418,940,0.4751,791,0.66711,536,0.9038,392,1.17739,147,1.54185,128,1.91629,82,2.31827,51,2.74515,28,3.19889,24,3.65794,23,4.11764,20,4.58407,19,5.05166,15,5.52837,10,6.01645,8,6.51006,3,7.02303,2,7.54088,1,8.06316,0,8.59079,4966,9.11309,2450,9.16158,1835,9.24435,945,9.41458,469,9.66585,277,9.97523
429;393,0.95129,268,1.26301,197,1.60155,167,1.95613,143,2.32296,132,2.69531,85,3.09558,54,3.51898,49,3.94934,48,4.38122,39,4.82173,4,5.33217,3,5.84524,2,6.36309,1,6.88537,0,7.413,4966,7.9353,2450,7.98379,1835,8.06656,945,8.23679,469,8.48805,277,8.79743,257,9.1143,40,9.55294,35,9.99896
4436;3152,0.02297,3096,0.04759,2767,0.08351,2449,0.13202,516,0.3725,156,0.73298,154,1.09478,147,1.45927,128,1.8337,82,2.23569,51,2.66256,28,3.11631,24,3.57535,23,4.03506,20,4.50149,19,4.96908,15,5.44579,10,5.93386,8,6.42748,3,6.94045,2,7.4583,1,7.98057,0,8.5082,4966,9.03051,2450,9.079,1835,9.16176,945,9.332,469,9.58326,277,9.89264
245;178,0.94749,143,1.3143,132,1.68664,85,2.08692,54,2.51031,49,2.94067,48,3.37255,39,3.81306,4,4.3235,3,4.83658,2,5.35442,1,5.8767,0,6.40433,4966,6.92663,2450,6.97512,1835,7.05789,945,7.22812,469,7.47939,277,7.78877,257,8.10563,40,8.54427,35,8.99029,34,9.437,32,9.88473
4646;4480,0.00214,2027,0.07243,459,0.32625,384,0.60212,97,0.99632,60,1.41355,53,1.83781,16,2.31139,7,2.8087,5,3.31283,4,3.82356,3,4.33663,2,4.85448,1,5.37676,0,5.90439,4966,6.42669,2450,6.47518,1835,6.55795,945,6.72818,469,6.97945,277,7.28882,257,7.60569,48,8.03737,39,8.47788,4844,8.9168,2603,8.95833,2566,9.00179,1588,9.10365,811,9.29228,734,9.49287,507,9.73611
4813;3321,0.01943,2851,0.05205,1415,0.16881,611,0.39004,438,0.65047,403,0.92141,365,1.20271,298,1.50539,247,1.82634,227,2.15478,217,2.48687,148,2.85091,65,3.26444,41,3.70229,26,4.15938,21,4.62415,7,5.12143,5,5.62556,4,6.13629,3,6.64937,2,7.16721,1,7.68949,0,8.21712,4966,8.73942,2450,8.78791,1835,8.87068,945,9.04092,469,9.29218,277,9.60156,257,9.91843
732;410,0.26975,194,0.61024,119,0.99129,91,1.38892,75,1.79526,73,2.20373,42,2.64052,5,3.14431,4,3.65504,3,4.16812,2,4.68596,1,5.20824,0,5.73587,4966,6.25817,2450,6.30666,1835,6.38943,945,6.55966,469,6.81093,277,7.12031,257,7.43717,48,7.86885,39,8.30936,4844,8.74828,2603,8.78981,2566,8.83327,1588,8.93513,811,9.12377,734,9.32435,507,9.5676,430,9.83154
4941;1602,0.10067,1363,0.22402,447,0.48164,420,0.74894,260,1.06454,188,1.4078,111,1.79433,59,2.21277,22,2.67451,13,3.15436,11,3.63882,9,4.12972,5,4.63383,4,5.14456,3,5.65763,2,6.17548,1,6.69775,0,7.22539,4966,7.74769,2450,7.79618,1835,7.87895,945,8.04918,469,8.30044,277,8.60982,257,8.92669,48,9.35836,39,9.79887
2344;508,0.24272,380,0.51959,286,0.82567,264,1.14006,175,1.49102,159,1.85,122,2.22891,108,2.61703,29,3.06956,21,3.53427,7,4.03155,5,4.53569,4,5.04642,3,5.55949,2,6.07734,1,6.59962,0,7.12725,4966,7.64955,2450,7.69804,1835,7.78081,945,7.95104,469,8.2023,277,8.51168,257,8.82855,48,9.26023,39,9.70073
680;429,0.67803,393,0.95129,268,1.26301,197,1.60155,167,1.95613,143,2.32296,132,2.69531,85,3.09558,54,3.51898,49,3.94934,48,4.38122,39,4.82173,4,5.33217,3,5.84524,2,6.36309,1,6.88537,0,7.413,4966,7.9353,2450,7.98379,1835,8.06656,945,8.23679,469,8.48805,277,8.79743,257,9.1143,40,9.55294,35,9.99896
4292;3454,0.01635,2905,0.04691,1423,0.1628,1166,0.306,672,0.51769,462,0.77085,266,1.08415,160,1.44237,135,1.8129,55,2.23466,49,2.66499,48,3.09687,39,3.53738,4,4.04782,3,4.56089,2,5.07874,1,5.60102,0,6.12865,4966,6.65095,2450,6.69944,1835,6.78221,945,6.95244,469,7.20371,277,7.51308,257,7.82995,40,8.26859,35,8.71461,34,9.16132,32,9.60905
2050;1930,0.07589,809,0.26508,469,0.51637,277,0.82575,257,1.14261,48,1.57429,39,2.0148,4,2.52524,3,3.03831,2,3.55616,1,4.07843,0,4.60607,4966,5.12837,2450,5.17686,1835,5.25963,945,5.42986,318,5.72307,304,6.02286,166,6.3778,156,6.73841,154,7.10021,147,7.4647,128,7.83913,82,8.24112,51,8.66799,28,9.12174,24,9.58078
4797;3874,0.0091,3721,0.02041,3659,0.03298,1101,0.18289,313,0.47834,284,0.78469,273,1.09544,157,1.45513,123,1.83317,117,2.21533,111,2.60191,59,3.02035,22,3.48209,13,3.96194,11,4.4464,9,4.9373,5,5.44141,4,5.95214,3,6.46521,2,6.98306,1,7.50533,0,8.03296,4966,8.55527,2450,8.60376,1835,8.68653,945,8.85676,469,9.10802,277,9.4174,257,9.73427
2832;2463,0.04783,1960,0.12198,1534,0.22845,824,0.41498,691,0.62289,490,0.86983,346,1.15519,140,1.52308,136,1.89268,78,2.29628,37,2.73955,35,3.18563,34,3.63233,32,4.08007,10,4.56806,8,5.06168,3,5.57465,2,6.09249,1,6.61477,0,7.1424,4966,7.6647,2450,7.71319,1835,7.79596,945,7.9662,469,8.21746,277,8.52684,257,8.84371,48,9.27538,39,9.71589
389;253,0.80689,29,1.25924,21,1.72396,7,2.22124,5,2.72537,4,3.2361,3,3.74917,2,4.26702,1,4.7893,0,5.31693,4966,5.83923,2450,5.88772,1835,5.97049,945,6.14072,469,6.39199,277,6.70137,257,7.01823,48,7.44991,39,7.89042,4844,8.32934,2603,8.37087,2566,8.41433,1588,8.51619,811,8.70483,734,8.90541,507,9.14866,430,9.4126,326,9.70329
1367;1283,0.13155,525,0.37055,453,0.62638,301,0.92727,170,1.28021,82,1.68214,51,2.10901,28,2.56276,24,3.0218,23,3.48151,20,3.94794,19,4.41553,15,4.89224,10,5.38032,8,5.87393,3,6.3869,2,6.90475,1,7.42702,0,7.95465,4966,8.47696,2450,8.52545,1835,8.60822,945,8.77845,469,9.02971,277,9.33909,257,9.65596
59;22,3.48209,13,3.96194,11,4.4464,9,4.9373,5,5.44141,4,5.95214,3,6.46521,2,6.98306,1,7.50533,0,8.03296,4966,8.55527,2450,8.60376,1835,8.68653,945,8.85676,469,9.10802,277,9.4174,257,9.73427
3899;3055,0.02616,2685,0.06471,2067,0.13295,1804,0.21841,1788,0.30508,1664,0.40111,1250,0.53572,1155,0.67974,798,0.87041,353,1.154,306,1.45307,229,1.78107,200,2.11853,120,2.49844,105,2.88845,93,3.28538,55,3.70719,49,4.13752,48,4.56941,39,5.00992,4,5.52035,3,6.03343,2,6.55127,1,7.07355,0,7.60118,4966,8.12348,2450,8.17197,1835,8.25474,945,8.42498,469,8.67624,277,8.98562,257,9.30249,40,9.74112
4740;4432,0.0025,656,0.21669,618,0.43663,570,0.66746,302,0.96798,149,1.3316,127,1.70642,126,2.08198,80,2.48468,45,2.91905,20,3.38542,19,3.85301,15,4.32972,10,4.8178,8,5.31141,3,5.82438,2,6.34223,1,6.86451,0,7.39214,4966,7.91444,2450,7.96293,1835,8.0457,945,8.21593,469,8.4672,277,8.77657,257,9.09344,48,9.52512,39,9.96563
3482;2351,0.05363,977,0.21888,640,0.43565,425,0.70113,384,0.97702,97,1.37123,60,1.78845,53,2.21272,16,2.68629,7,3.1836,5,3.68773,4,4.19846,3,4.71154,2,5.22938,1,5.75166,0,6.27929,4966,6.80159,2450,6.85008,1835,6.93285,945,7.10309,469,7.35435,277,7.66373,257,7.9806,48,8.41227,39,8.85278,4844,9.29171,2603,9.33324,2566,9.37669,1588,9.47855,811,9.66719,734,9.86777
426;310,0.29707,217,0.62912,148,0.99316,65,1.4067,41,1.84454,26,2.30164,21,2.7664,7,3.26368,5,3.76782,4,4.27855,3,4.79162,2,5.30947,1,5.83174,0,6.35937,4966,6.88168,2450,6.93017,1835,7.01294,945,7.18317,469,7.43443,277,7.74381,257,8.06068,48,8.49235,39,8.93286,4844,9.37179,2603,9.41332,2566,9.45677,1588,9.55863,811,9.74727,734,9.94785
4700;2798,0.03496,2214,0.09598,2169,0.15908,683,0.36852,589,0.59555,545,0.83031,338,1.11796,316,1.41212,301,1.71309,170,2.06603,82,2.46796,51,2.89484,28,3.34858,24,3.80763,23,4.26733,20,4.73376,19,5.20135,15,5.67806,10,6.16614,8,6.65975,3,7.17272,2,7.69057,1,8.21285,0,8.74048,4966,9.26278,2450,9.31127,1835,9.39404,945,9.56427,469,9.81553
4970;4345,8.43724,836,8.62198,795,8.81323,633,9.03082,597,9.25569,282,9.56291,266,9.8764
1361;1058,0.15531,784,0.34872,447,0.60642,420,0.87371,260,1.18931,188,1.53258,111,1.91911,59,2.33755,22,2.79928,13,3.27913,11,3.7636,9,4.2545,5,4.7586,4,5.26933,3,5.78241,2,6.30025,1,6.82253,0,7.35016,4966,7.87246,2450,7.92095,1835,8.00372,945,8.17396,469,8.42522,277,8.7346,257,9.05147,48,9.48314,39,9.92365
662;214,0.8201,118,1.20176,111,1.58832,59,2.00675,22,2.46849,13,2.94834,11,3.4328,9,3.9237,5,4.42781,4,4.93854,3,5.45161,2,5.96946,1,6.49174,0,7.01937,4966,7.54167,2450,7.59016,1835,7.67293,945,7.84316,469,8.09443,277,8.4038,257,8.72067,48,9.15235,39,9.59286
4816;4250,0.00419,2844,0.03705,2692,0.07528,2662,0.1147,1161,0.25825,1040,0.41567,297,0.71866,282,1.02591,266,1.3394,160,1.69761,135,2.06814,55,2.4899,49,2.92023,48,3.35212,39,3.79263,4,4.30306,3,4.81614,2,5.33398,1,5.85626,0,6.38389,4966,6.90619,2450,6.95468,1835,7.03745,945,7.20769,469,7.45895,277,7.76833,257,8.0852,40,8.52383,35,8.96985,34,9.41656,32,9.86429
3157;2392,0.05171,1679,0.14642,657,0.36053,507,0.6038,430,0.86775,326,1.15843,180,1.50707,120,1.88702,105,2.27703,93,2.67395,55,3.09577,49,3.5261,48,3.95798,39,4.39849,4,4.90893,3,5.422,2,5.93985,1,6.46213,0,6.98976,4966,7.51206,2450,7.56055,1835,7.64332,945,7.81355,469,8.06481,277,8.37419,257,8.69106,40,9.1297,35,9.57572
1260;272,0.31091,188,0.65414,111,1.04068,59,1.45912,22,1.92085,13,2.4007,11,2.88517,9,3.37606,5,3.88017,4,4.3909,3,4.90398,2,5.42182,1,5.9441,0,6.47173,4966,6.99403,2450,7.04252,1835,7.12529,945,7.29552,469,7.54679,277,7.85617,257,8.17303,48,8.60471,39,9.04522,4844,9.48414,2603,9.52567,2566,9.56913,1588,9.67099,811,9.85963
417;309,0.29762,170,0.65053,82,1.05246,51,1.47934,28,1.93309,24,2.39213,23,2.85184,20,3.31827,19,3.78586,15,4.26257,10,4.75064,8,5.24426,3,5.75723,2,6.27508,1,6.79735,0,7.32498,4966,7.84729,2450,7.89578,1835,7.97854,945,8.14878,469,8.40004,277,8.70942,257,9.02629,48,9.45796,39,9.89847
2765;2685,0.03858,2067,0.10682,1804,0.19227,1788,0.27895,1664,0.37498,1250,0.50959,1155,0.65361,798,0.84428,353,1.12787,306,1.42694,229,1.75494,200,2.0924,120,2.47231,105,2.86232,93,3.25925,55,3.68106,49,4.11139,48,4.54328,39,4.98379,4,5.49422,3,6.0073,2,6.52514,1,7.04742,0,7.57505,4966,8.09735,2450,8.14584,1835,8.22861,945,8.39885,469,8.65011,277,8.95949,257,9.27636,40,9.71499
112;42,1.47407,5,1.97786,4,2.48859,3,3.00166,2,3.51951,1,4.04178,0,4.56942,4966,5.09172,2450,5.14021,1835,5.22298,945,5.39321,469,5.64447,277,5.95385,257,6.27072,48,6.7024,39,7.1429,4844,7.58183,2603,7.62336,2566,7.66681,1588,7.76867,811,7.95731,734,8.15789,507,8.40114,430,8.66509,326,8.95577,180,9.30441,120,9.68435
733;589,0.227,545,0.46176,338,0.74941,316,1.04358,301,1.34454,170,1.69748,82,2.09941,51,2.52629,28,2.98003,24,3.43908,23,3.89879,20,4.36522,19,4.8328,15,5.30952,10,5.79759,8,6.29121,3,6.80418,2,7.32202,1,7.8443,0,8.37193,4966,8.89423,2450,8.94272,1835,9.02549,945,9.19573,469,9.44699,277,9.75637
3530;1412,0.11729,723,0.31977,475,0.56961,447,0.82738,420,1.09468,260,1.41028,188,1.75354,111,2.14007,59,2.55851,22,3.02025,13,3.5001,11,3.98456,9,4.47546,5,4.97957,4,5.4903,3,6.00337,2,6.52122,1,7.0435,0,7.57113,4966,8.09343,2450,8.14192,1835,8.22469,945,8.39492,469,8.64618,277,8.95556,257,9.27243,48,9.70411
3757;3139,0.02347,2877,0.05505,1786,0.14188,1104,0.29155,796,0.48264,159,0.84135,122,1.22027,108,1.60838,29,2.06092,21,2.52563,7,3.02291,5,3.52705,4,4.03777,3,4.55085,2,5.06869,1,5.59097,0,6.1186,4966,6.64091,2450,6.6894,1835,6.77216,945,6.9424,469,7.19366,277,7.50304,257,7.81991,48,8.25158,39,8.69209,4844,9.13102,2603,9.17255,2566,9.216,1588,9.31786,811,9.5065,734,9.70708,507,9.95033
1756;1107,0.14946,673,0.36064,669,0.57322,371,0.85227,201,1.18947,187,1.53329,161,1.89103,115,2.27429,43,2.71018,17,3.1817,9,3.67255,5,4.17666,4,4.68738,3,5.20046,2,5.7183,1,6.24058,0,6.76821,4966,7.29051,2450,7.339,1835,7.42177,945,7.59201,469,7.84327,277,8.15265,257,8.46952,48,8.90119,39,9.3417,4844,9.78063,2603,9.82216,2566,9.86561,1588,9.96747
893;785,0.19312,774,0.38769,469,0.63901,277,0.94839,257,1.26526,48,1.69693,39,2.13744,4,2.64788,3,3.16095,2,3.6788,1,4.20108,0,4.72871,4966,5.25101,2450,5.2995,1835,5.38227,945,5.5525,318,5.84572,304,6.1455,166,6.50044,156,6.86105,154,7.22285,147,7.58734,128,7.96177,82,8.36376,51,8.79063,28,9.24438,24,9.70342
138;115,0.38329,43,0.81918,17,1.2907,9,1.78155,5,2.28566,4,2.79638,3,3.30946,2,3.8273,1,4.34958,0,4.87721,4966,5.39952,2450,5.44801,1835,5.53077,945,5.70101,469,5.95227,277,6.26165,257,6.57852,48,7.01019,39,7.4507,4844,7.88963,2603,7.93116,2566,7.97461,1588,8.07647,811,8.26511,734,8.46569,507,8.70894,430,8.97288,326,9.26357,180,9.61221,120,9.99215
4152;4034,0.00651,2114,0.07214,1692,0.16585,1573,0.26893,1482,0.37959,380,0.65636,286,0.96244,264,1.27683,175,1.62779,159,1.98677,122,2.36568,108,2.75379,29,3.20633,21,3.67104,7,4.16832,5,4.67246,4,5.18319,3,5.69626,2,6.21411,1,6.73638,0,7.26401,4966,7.78632,2450,7.83481,1835,7.91758,945,8.08781,469,8.33907,277,8.64845,257,8.96532,48,9.39699,39,9.8375
1343;526,0.23853,420,0.5058,260,0.8214,188,1.16466,111,1.55119,59,1.96963,22,2.43137,13,2.91122,11,3.39568,9,3.88658,5,4.39069,4,4.90142,3,5.41449,2,5.93234,1,6.45461,0,6.98224,4966,7.50455,2450,7.55304,1835,7.63581,945,7.80604,469,8.0573,277,8.36668,257,8.68355,48,9.11522,39,9.55573,4844,9.99466
1027;662,0.21332,214,0.54664,118,0.9283,111,1.31485,59,1.73329,22,2.19503,13,2.67488,11,3.15934,9,3.65024,5,4.15435,4,4.66508,3,5.17815,2,5.696,1,6.21828,0,6.74591,4966,7.26821,2450,7.3167,1835,7.39947,945,7.5697,469,7.82096,277,8.13034,257,8.44721,48,8.87889,39,9.3194,4844,9.75832,2603,9.79985,2566,9.84331,1588,9.94517
253;29,1.25924,21,1.72396,7,2.22124,5,2.72537,4,3.2361,3,3.74917,2,4.26702,1,4.7893,0,5.31693,4966,5.83923,2450,5.88772,1835,5.97049,945,6.14072,469,6.39199,277,6.70137,257,7.01823,48,7.44991,39,7.89042,4844,8.32934,2603,8.37087,2566,8.41433,1588,8.51619,811,8.70483,734,8.90541,507,9.14866,430,9.4126,326,9.70329
1220;191,0.34147,149,0.70511,127,1.07994,126,1.4555,80,1.8582,45,2.29256,20,2.75894,19,3.22653,15,3.70324,10,4.19132,8,4.68493,3,5.1979,2,5.71575,1,6.23803,0,6.76566,4966,7.28796,2450,7.33645,1835,7.41922,945,7.58945,469,7.84071,277,8.15009,257,8.46696,48,8.89864,39,9.33915,4,9.84958
605;216,0.71571,170,1.06871,82,1.47064,51,1.89751,28,2.35126,24,2.8103,23,3.27001,20,3.73644,19,4.20403,15,4.68074,10,5.16882,8,5.66243,3,6.1754,2,6.69325,1,7.21552,0,7.74315,4966,8.26546,2450,8.31395,1835,8.39672,945,8.56695,469,8.81821,277,9.12759,257,9.44446,48,9.87613
582;532,0.23726,323,0.52858,264,0.84294,175,1.1939,159,1.55288,122,1.93179,108,2.31991,29,2.77244,21,3.23716,7,3.73444,5,4.23857,4,4.7493,3,5.26237,2,5.78022,1,6.3025,0,6.83013,4966,7.35243,2450,7.40092,1835,7.48369,945,7.65392,469,7.90519,277,8.21456,257,8.53143,48,8.96311,39,9.40362,4844,9.84254,2603,9.88407,2566,9.92753
3274;2358,0.05318,1844,0.13519,1757,0.22365,1417,0.34028,327,0.63028,214,0.96363,118,1.34528,111,1.73184,59,2.15028,22,2.61201,13,3.09186,11,3.57633,9,4.06723,5,4.57134,4,5.08206,3,5.59514,2,6.11299,1,6.63526,0,7.16289,4966,7.6852,2450,7.73369,1835,7.81645,945,7.98669,469,8.23795,277,8.54733,257,8.8642,48,9.29587,39,9.73638
